GO.ID	Term	Annotated	Significant	Expected	Fisher	Genes
GO:0030314	junctional membrane complex	1	0	0.02	1.0000	
GO:0030430	host cell cytoplasm	2	0	0.05	1.0000	
GO:0030496	midbody	12	0	0.27	1.0000	
GO:0030532	small nuclear ribonucleoprotein complex	17	0	0.39	1.0000	
GO:0030663	COPI-coated vesicle membrane	7	0	0.16	1.0000	
GO:0030666	endocytic vesicle membrane	5	0	0.11	1.0000	
GO:0030667	secretory granule membrane	5	0	0.11	1.0000	
GO:0030669	clathrin-coated endocytic vesicle membrane	3	0	0.07	1.0000	
GO:0030670	phagocytic vesicle membrane	2	0	0.05	1.0000	
GO:0030672	synaptic vesicle membrane	3	0	0.07	1.0000	
GO:0030681	multimeric ribonuclease P complex	2	0	0.05	1.0000	
GO:0030684	preribosome	26	0	0.59	1.0000	
GO:0030686	90S preribosome	8	0	0.18	1.0000	
GO:0030687	preribosome, large subunit precursor	4	0	0.09	1.0000	
GO:0030688	preribosome, small subunit precursor	2	0	0.05	1.0000	
GO:0030867	rough endoplasmic reticulum membrane	6	0	0.14	1.0000	
GO:0030870	Mre11 complex	3	0	0.07	1.0000	
GO:0030891	VCB complex	1	0	0.02	1.0000	
GO:0030894	replisome	4	0	0.09	1.0000	
GO:0030896	checkpoint clamp complex	2	0	0.05	1.0000	
GO:0030897	HOPS complex	1	0	0.02	1.0000	
GO:0030904	retromer complex	3	0	0.07	1.0000	
GO:0030906	retromer, cargo-selective complex	1	0	0.02	1.0000	
GO:0030915	Smc5-Smc6 complex	7	0	0.16	1.0000	
GO:0030956	glutamyl-tRNA(Gln) amidotransferase complex	6	0	0.14	1.0000	
GO:0030964	NADH dehydrogenase complex	1	0	0.02	1.0000	
GO:0030990	intraciliary transport particle	6	0	0.14	1.0000	
GO:0030991	intraciliary transport particle A	2	0	0.05	1.0000	
GO:0030992	intraciliary transport particle B	4	0	0.09	1.0000	
GO:0031010	ISWI-type complex	6	0	0.14	1.0000	
GO:0031011	Ino80 complex	8	0	0.18	1.0000	
GO:0031012	extracellular matrix	83	0	1.89	1.0000	
GO:0031074	nucleocytoplasmic transport complex	1	0	0.02	1.0000	
GO:0031080	nuclear pore outer ring	1	0	0.02	1.0000	
GO:0031082	BLOC complex	5	0	0.11	1.0000	
GO:0031083	BLOC-1 complex	5	0	0.11	1.0000	
GO:0031088	platelet dense granule membrane	1	0	0.02	1.0000	
GO:0031091	platelet alpha granule	1	0	0.02	1.0000	
GO:0031093	platelet alpha granule lumen	1	0	0.02	1.0000	
GO:0031201	SNARE complex	2	0	0.05	1.0000	
GO:0031205	endoplasmic reticulum Sec complex	1	0	0.02	1.0000	
GO:0031209	SCAR complex	3	0	0.07	1.0000	
GO:0031213	RSF complex	1	0	0.02	1.0000	
GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	3	0	0.07	1.0000	
GO:0031251	PAN complex	2	0	0.05	1.0000	
GO:0031253	cell projection membrane	19	0	0.43	1.0000	
GO:0031254	cell trailing edge	1	0	0.02	1.0000	
GO:0031256	leading edge membrane	8	0	0.18	1.0000	
GO:0031261	DNA replication preinitiation complex	2	0	0.05	1.0000	
GO:0031262	Ndc80 complex	2	0	0.05	1.0000	
GO:0031332	RNAi effector complex	1	0	0.02	1.0000	
GO:0031371	ubiquitin conjugating enzyme complex	1	0	0.02	1.0000	
GO:0031372	UBC13-MMS2 complex	1	0	0.02	1.0000	
GO:0031390	Ctf18 RFC-like complex	2	0	0.05	1.0000	
GO:0031395	bursicon neuropeptide hormone complex	1	0	0.02	1.0000	
GO:0031414	N-terminal protein acetyltransferase complex	4	0	0.09	1.0000	
GO:0031415	NatA complex	1	0	0.02	1.0000	
GO:0031416	NatB complex	1	0	0.02	1.0000	
GO:0031417	NatC complex	2	0	0.05	1.0000	
GO:0031428	box C/D methylation guide snoRNP complex	3	0	0.07	1.0000	
GO:0031430	M band	3	0	0.07	1.0000	
GO:0031461	cullin-RING ubiquitin ligase complex	48	0	1.09	1.0000	
GO:0031462	Cul2-RING ubiquitin ligase complex	2	0	0.05	1.0000	
GO:0031463	Cul3-RING ubiquitin ligase complex	7	0	0.16	1.0000	
GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	2	0	0.05	1.0000	
GO:0031510	SUMO activating enzyme complex	2	0	0.05	1.0000	
GO:0031515	tRNA (m1A) methyltransferase complex	2	0	0.05	1.0000	
GO:0031519	PcG protein complex	6	0	0.14	1.0000	
GO:0031526	brush border membrane	3	0	0.07	1.0000	
GO:0031527	filopodium membrane	1	0	0.02	1.0000	
GO:0031528	microvillus membrane	1	0	0.02	1.0000	
GO:0031588	nucleotide-activated protein kinase complex	1	0	0.02	1.0000	
GO:0031594	neuromuscular junction	11	0	0.25	1.0000	
GO:0031597	cytosolic proteasome complex	1	0	0.02	1.0000	
GO:0031672	A band	5	0	0.11	1.0000	
GO:0031674	I band	11	0	0.25	1.0000	
GO:0031901	early endosome membrane	16	0	0.36	1.0000	
GO:0031902	late endosome membrane	17	0	0.39	1.0000	
GO:0031907	microbody lumen	2	0	0.05	1.0000	
GO:0031931	TORC1 complex	6	0	0.14	1.0000	
GO:0031932	TORC2 complex	4	0	0.09	1.0000	
GO:0031941	filamentous actin	3	0	0.07	1.0000	
GO:0031965	nuclear membrane	18	0	0.41	1.0000	
GO:0031968	organelle outer membrane	31	0	0.71	1.0000	
GO:0031970	organelle envelope lumen	22	0	0.5	1.0000	
GO:0031983	vesicle lumen	4	0	0.09	1.0000	
GO:0031985	Golgi cisterna	14	0	0.32	1.0000	
GO:0032019	mitochondrial cloud	1	0	0.02	1.0000	
GO:0032021	NELF complex	1	0	0.02	1.0000	
GO:0032039	integrator complex	9	0	0.21	1.0000	
GO:0032040	small-subunit processome	16	0	0.36	1.0000	
GO:0032045	guanyl-nucleotide exchange factor complex	6	0	0.14	1.0000	
GO:0032116	SMC loading complex	1	0	0.02	1.0000	
GO:0032153	cell division site	9	0	0.21	1.0000	
GO:0032154	cleavage furrow	9	0	0.21	1.0000	
GO:0032279	asymmetric synapse	9	0	0.21	1.0000	
GO:0032299	ribonuclease H2 complex	2	0	0.05	1.0000	
GO:0032300	mismatch repair complex	3	0	0.07	1.0000	
GO:0032391	photoreceptor connecting cilium	4	0	0.09	1.0000	
GO:0032420	stereocilium	3	0	0.07	1.0000	
GO:0032421	stereocilium bundle	6	0	0.14	1.0000	
GO:0032426	stereocilium tip	1	0	0.02	1.0000	
GO:0032432	actin filament bundle	3	0	0.07	1.0000	
GO:0032433	filopodium tip	1	0	0.02	1.0000	
GO:0032476	polyprenyl diphosphate synthase complex	5	0	0.11	1.0000	
GO:0032580	Golgi cisterna membrane	11	0	0.25	1.0000	
GO:0032585	multivesicular body membrane	2	0	0.05	1.0000	
GO:0032587	ruffle membrane	3	0	0.07	1.0000	
GO:0032589	neuron projection membrane	5	0	0.11	1.0000	
GO:0032783	super elongation complex	1	0	0.02	1.0000	
GO:0032797	SMN complex	2	0	0.05	1.0000	
GO:0032806	carboxy-terminal domain protein kinase complex	6	0	0.14	1.0000	
GO:0032838	plasma membrane bounded cell projection cytoplasm	24	0	0.55	1.0000	
GO:0032982	myosin filament	2	0	0.05	1.0000	
GO:0032993	protein-DNA complex	80	0	1.82	1.0000	
GO:0032994	protein-lipid complex	1	0	0.02	1.0000	
GO:0032996	Bcl3-Bcl10 complex	2	0	0.05	1.0000	
GO:0033017	sarcoplasmic reticulum membrane	2	0	0.05	1.0000	
GO:0033061	DNA recombinase mediator complex	1	0	0.02	1.0000	
GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex	1	0	0.02	1.0000	
GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane	3	0	0.07	1.0000	
GO:0033162	melanosome membrane	1	0	0.02	1.0000	
GO:0033176	proton-transporting V-type ATPase complex	15	0	0.34	1.0000	
GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	15	0	0.34	1.0000	
GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	9	0	0.21	1.0000	
GO:0033179	proton-transporting V-type ATPase, V0 domain	8	0	0.18	1.0000	
GO:0033180	proton-transporting V-type ATPase, V1 domain	5	0	0.11	1.0000	
GO:0033186	CAF-1 complex	1	0	0.02	1.0000	
GO:0033256	I-kappaB/NF-kappaB complex	2	0	0.05	1.0000	
GO:0033257	Bcl3/NF-kappaB2 complex	2	0	0.05	1.0000	
GO:0033263	CORVET complex	1	0	0.02	1.0000	
GO:0033269	internode region of axon	1	0	0.02	1.0000	
GO:0033391	chromatoid body	1	0	0.02	1.0000	
GO:0033557	Slx1-Slx4 complex	2	0	0.05	1.0000	
GO:0033583	rhabdomere membrane	2	0	0.05	1.0000	
GO:0033588	elongator holoenzyme complex	5	0	0.11	1.0000	
GO:0033596	TSC1-TSC2 complex	1	0	0.02	1.0000	
GO:0033597	mitotic checkpoint complex	1	0	0.02	1.0000	
GO:0033643	host cell part	3	0	0.07	1.0000	
GO:0033644	host cell membrane	1	0	0.02	1.0000	
GO:0033646	host intracellular part	2	0	0.05	1.0000	
GO:0033647	host intracellular organelle	1	0	0.02	1.0000	
GO:0033648	host intracellular membrane-bounded organelle	1	0	0.02	1.0000	
GO:0034066	Ric1-Rgp1 guanyl-nucleotide exchange factor complex	1	0	0.02	1.0000	
GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex	3	0	0.07	1.0000	
GO:0034451	centriolar satellite	2	0	0.05	1.0000	
GO:0034455	t-UTP complex	1	0	0.02	1.0000	
GO:0034457	Mpp10 complex	1	0	0.02	1.0000	
GO:0034464	BBSome	6	0	0.14	1.0000	
GO:0034518	RNA cap binding complex	2	0	0.05	1.0000	
GO:0034657	GID complex	1	0	0.02	1.0000	
GO:0034704	calcium channel complex	6	0	0.14	1.0000	
GO:0034706	sodium channel complex	2	0	0.05	1.0000	
GO:0034707	chloride channel complex	6	0	0.14	1.0000	
GO:0034708	methyltransferase complex	19	0	0.43	1.0000	
GO:0034719	SMN-Sm protein complex	2	0	0.05	1.0000	
GO:0034750	Scrib-APC-beta-catenin complex	1	0	0.02	1.0000	
GO:0034774	secretory granule lumen	4	0	0.09	1.0000	
GO:0035003	subapical complex	3	0	0.07	1.0000	
GO:0035060	brahma complex	3	0	0.07	1.0000	
GO:0035097	histone methyltransferase complex	16	0	0.36	1.0000	
GO:0035098	ESC/E(Z) complex	2	0	0.05	1.0000	
GO:0035102	PRC1 complex	3	0	0.07	1.0000	
GO:0035145	exon-exon junction complex	6	0	0.14	1.0000	
GO:0035267	NuA4 histone acetyltransferase complex	6	0	0.14	1.0000	
GO:0035323	male germline ring canal	3	0	0.07	1.0000	
GO:0035371	microtubule plus-end	2	0	0.05	1.0000	
GO:0035517	PR-DUB complex	1	0	0.02	1.0000	
GO:0035577	azurophil granule membrane	2	0	0.05	1.0000	
GO:0035658	Mon1-Ccz1 complex	2	0	0.05	1.0000	
GO:0035748	myelin sheath abaxonal region	1	0	0.02	1.0000	
GO:0035859	Seh1-associated complex	3	0	0.07	1.0000	
GO:0035861	site of double-strand break	1	0	0.02	1.0000	
GO:0035869	ciliary transition zone	6	0	0.14	1.0000	
GO:0036038	MKS complex	2	0	0.05	1.0000	
GO:0036064	ciliary basal body	14	0	0.32	1.0000	
GO:0036125	fatty acid beta-oxidation multienzyme complex	1	0	0.02	1.0000	
GO:0036126	sperm flagellum	3	0	0.07	1.0000	
GO:0036156	inner dynein arm	1	0	0.02	1.0000	
GO:0036157	outer dynein arm	2	0	0.05	1.0000	
GO:0036379	myofilament	4	0	0.09	1.0000	
GO:0036387	pre-replicative complex	1	0	0.02	1.0000	
GO:0036396	RNA N6-methyladenosine methyltransferase complex	1	0	0.02	1.0000	
GO:0036452	ESCRT complex	8	0	0.18	1.0000	
GO:0036513	Derlin-1 retrotranslocation complex	1	0	0.02	1.0000	
GO:0038201	TOR complex	8	0	0.18	1.0000	
GO:0042025	host cell nucleus	1	0	0.02	1.0000	
GO:0042383	sarcolemma	7	0	0.16	1.0000	
GO:0042470	melanosome	3	0	0.07	1.0000	
GO:0042555	MCM complex	9	0	0.21	1.0000	
GO:0042564	NLS-dependent protein nuclear import complex	1	0	0.02	1.0000	
GO:0042582	azurophil granule	2	0	0.05	1.0000	
GO:0042585	germinal vesicle	1	0	0.02	1.0000	
GO:0042587	glycogen granule	1	0	0.02	1.0000	
GO:0042641	actomyosin	2	0	0.05	1.0000	
GO:0042645	mitochondrial nucleoid	3	0	0.07	1.0000	
GO:0042720	mitochondrial inner membrane peptidase complex	1	0	0.02	1.0000	
GO:0042721	TIM22 mitochondrial import inner membrane insertion complex	2	0	0.05	1.0000	
GO:0042734	presynaptic membrane	2	0	0.05	1.0000	
GO:0042827	platelet dense granule	1	0	0.02	1.0000	
GO:0043025	neuronal cell body	17	0	0.39	1.0000	
GO:0043073	germ cell nucleus	3	0	0.07	1.0000	
GO:0043083	synaptic cleft	2	0	0.05	1.0000	
GO:0043186	P granule	2	0	0.05	1.0000	
GO:0043189	H4/H2A histone acetyltransferase complex	7	0	0.16	1.0000	
GO:0043195	terminal bouton	3	0	0.07	1.0000	
GO:0043198	dendritic shaft	1	0	0.02	1.0000	
GO:0043204	perikaryon	7	0	0.16	1.0000	
GO:0043209	myelin sheath	6	0	0.14	1.0000	
GO:0043218	compact myelin	3	0	0.07	1.0000	
GO:0043220	Schmidt-Lanterman incisure	3	0	0.07	1.0000	
GO:0043230	extracellular organelle	16	0	0.36	1.0000	
GO:0043235	receptor complex	6	0	0.14	1.0000	
GO:0043240	Fanconi anaemia nuclear complex	3	0	0.07	1.0000	
GO:0043291	RAVE complex	2	0	0.05	1.0000	
GO:0043292	contractile muscle fiber	24	0	0.55	1.0000	
GO:0043296	apical junction complex	12	0	0.27	1.0000	
GO:0043527	tRNA methyltransferase complex	2	0	0.05	1.0000	
GO:0043564	Ku70:Ku80 complex	2	0	0.05	1.0000	
GO:0043596	nuclear replication fork	4	0	0.09	1.0000	
GO:0043601	nuclear replisome	4	0	0.09	1.0000	
GO:0043614	multi-eIF complex	1	0	0.02	1.0000	
GO:0043625	delta DNA polymerase complex	3	0	0.07	1.0000	
GO:0043656	host intracellular region	2	0	0.05	1.0000	
GO:0043679	axon terminus	5	0	0.11	1.0000	
GO:0044217	other organism part	1	0	0.02	1.0000	
GO:0044218	other organism cell membrane	1	0	0.02	1.0000	
GO:0044221	host cell synapse	1	0	0.02	1.0000	
GO:0044231	host cell presynaptic membrane	1	0	0.02	1.0000	
GO:0044232	organelle membrane contact site	2	0	0.05	1.0000	
GO:0044233	mitochondria-associated endoplasmic reticulum membrane contact site	1	0	0.02	1.0000	
GO:0044291	cell-cell contact zone	1	0	0.02	1.0000	
GO:0044295	axonal growth cone	1	0	0.02	1.0000	
GO:0044297	cell body	17	0	0.39	1.0000	
GO:0044298	cell body membrane	1	0	0.02	1.0000	
GO:0044304	main axon	1	0	0.02	1.0000	
GO:0044306	neuron projection terminus	5	0	0.11	1.0000	
GO:0044322	endoplasmic reticulum quality control compartment	1	0	0.02	1.0000	
GO:0044352	pinosome	1	0	0.02	1.0000	
GO:0044354	macropinosome	1	0	0.02	1.0000	
GO:0044423	virion component	1	0	0.02	1.0000	
GO:0044545	NSL complex	1	0	0.02	1.0000	
GO:0044615	nuclear pore nuclear basket	1	0	0.02	1.0000	
GO:0044665	MLL1/2 complex	3	0	0.07	1.0000	
GO:0044666	MLL3/4 complex	3	0	0.07	1.0000	
GO:0044754	autolysosome	1	0	0.02	1.0000	
GO:0044853	plasma membrane raft	1	0	0.02	1.0000	
GO:0045009	chitosome	1	0	0.02	1.0000	
GO:0045111	intermediate filament cytoskeleton	3	0	0.07	1.0000	
GO:0045120	pronucleus	1	0	0.02	1.0000	
GO:0045121	membrane raft	8	0	0.18	1.0000	
GO:0045169	fusome	1	0	0.02	1.0000	
GO:0045171	intercellular bridge	4	0	0.09	1.0000	
GO:0045172	germline ring canal	3	0	0.07	1.0000	
GO:0045177	apical part of cell	29	0	0.66	1.0000	
GO:0045178	basal part of cell	12	0	0.27	1.0000	
GO:0045179	apical cortex	4	0	0.09	1.0000	
GO:0045211	postsynaptic membrane	20	0	0.46	1.0000	
GO:0045239	tricarboxylic acid cycle heteromeric enzyme complex	2	0	0.05	1.0000	
GO:0045240	alpha-ketoacid dehydrogenase complex	3	0	0.07	1.0000	
GO:0045252	oxoglutarate dehydrogenase complex	1	0	0.02	1.0000	
GO:0045254	pyruvate dehydrogenase complex	2	0	0.05	1.0000	
GO:0045259	proton-transporting ATP synthase complex	11	0	0.25	1.0000	
GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	4	0	0.09	1.0000	
GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	7	0	0.16	1.0000	
GO:0045271	respiratory chain complex I	1	0	0.02	1.0000	
GO:0045277	respiratory chain complex IV	4	0	0.09	1.0000	
GO:0045334	clathrin-coated endocytic vesicle	3	0	0.07	1.0000	
GO:0045335	phagocytic vesicle	5	0	0.11	1.0000	
GO:0045495	pole plasm	3	0	0.07	1.0000	
GO:0046540	U4/U6 x U5 tri-snRNP complex	8	0	0.18	1.0000	
GO:0046695	SLIK (SAGA-like) complex	2	0	0.05	1.0000	
GO:0046930	pore complex	1	0	0.02	1.0000	
GO:0048188	Set1C/COMPASS complex	10	0	0.23	1.0000	
GO:0048471	perinuclear region of cytoplasm	39	0	0.89	1.0000	
GO:0048476	Holliday junction resolvase complex	3	0	0.07	1.0000	
GO:0048500	signal recognition particle	6	0	0.14	1.0000	
GO:0048770	pigment granule	3	0	0.07	1.0000	
GO:0048786	presynaptic active zone	3	0	0.07	1.0000	
GO:0055038	recycling endosome membrane	8	0	0.18	1.0000	
GO:0055087	Ski complex	2	0	0.05	1.0000	
GO:0060091	kinocilium	3	0	0.07	1.0000	
GO:0060170	ciliary membrane	5	0	0.11	1.0000	
GO:0060205	cytoplasmic vesicle lumen	4	0	0.09	1.0000	
GO:0060293	germ plasm	2	0	0.05	1.0000	
GO:0061174	type I terminal bouton	2	0	0.05	1.0000	
GO:0061617	MICOS complex	5	0	0.11	1.0000	
GO:0061700	GATOR2 complex	2	0	0.05	1.0000	
GO:0061803	posterior cell cortex	1	0	0.02	1.0000	
GO:0061827	sperm head	1	0	0.02	1.0000	
GO:0062023	collagen-containing extracellular matrix	69	0	1.57	1.0000	
GO:0062129	chitin-based extracellular matrix	2	0	0.05	1.0000	
GO:0065010	extracellular membrane-bounded organelle	16	0	0.36	1.0000	
GO:0070062	extracellular exosome	16	0	0.36	1.0000	
GO:0070069	cytochrome complex	4	0	0.09	1.0000	
GO:0070160	tight junction	10	0	0.23	1.0000	
GO:0070176	DRM complex	1	0	0.02	1.0000	
GO:0070274	RES complex	1	0	0.02	1.0000	
GO:0070382	exocytic vesicle	14	0	0.32	1.0000	
GO:0070390	transcription export complex 2	1	0	0.02	1.0000	
GO:0070449	elongin complex	2	0	0.05	1.0000	
GO:0070451	cell hair	2	0	0.05	1.0000	
GO:0070545	PeBoW complex	1	0	0.02	1.0000	
GO:0070603	SWI/SNF superfamily-type complex	24	0	0.55	1.0000	
GO:0070652	HAUS complex	2	0	0.05	1.0000	
GO:0070695	FHF complex	1	0	0.02	1.0000	
GO:0070761	pre-snoRNP complex	1	0	0.02	1.0000	
GO:0070772	PAS complex	1	0	0.02	1.0000	
GO:0070847	core mediator complex	1	0	0.02	1.0000	
GO:0070860	RNA polymerase I core factor complex	1	0	0.02	1.0000	
GO:0070864	sperm individualization complex	1	0	0.02	1.0000	
GO:0070865	investment cone	1	0	0.02	1.0000	
GO:0070876	SOSS complex	1	0	0.02	1.0000	
GO:0070877	microprocessor complex	2	0	0.05	1.0000	
GO:0070938	contractile ring	2	0	0.05	1.0000	
GO:0070939	Dsl1/NZR complex	1	0	0.02	1.0000	
GO:0070985	transcription factor TFIIK complex	2	0	0.05	1.0000	
GO:0071004	U2-type prespliceosome	2	0	0.05	1.0000	
GO:0071005	U2-type precatalytic spliceosome	4	0	0.09	1.0000	
GO:0071006	U2-type catalytic step 1 spliceosome	2	0	0.05	1.0000	
GO:0071007	U2-type catalytic step 2 spliceosome	3	0	0.07	1.0000	
GO:0071008	U2-type post-mRNA release spliceosomal complex	1	0	0.02	1.0000	
GO:0071010	prespliceosome	2	0	0.05	1.0000	
GO:0071011	precatalytic spliceosome	10	0	0.23	1.0000	
GO:0071012	catalytic step 1 spliceosome	2	0	0.05	1.0000	
GO:0071013	catalytic step 2 spliceosome	11	0	0.25	1.0000	
GO:0071014	post-mRNA release spliceosomal complex	4	0	0.09	1.0000	
GO:0071203	WASH complex	5	0	0.11	1.0000	
GO:0071212	subsynaptic reticulum	1	0	0.02	1.0000	
GO:0071254	cytoplasmic U snRNP body	1	0	0.02	1.0000	
GO:0071256	translocon complex	1	0	0.02	1.0000	
GO:0071339	MLL1 complex	3	0	0.07	1.0000	
GO:0071439	clathrin complex	1	0	0.02	1.0000	
GO:0071540	eukaryotic translation initiation factor 3 complex, eIF3e	1	0	0.02	1.0000	
GO:0071541	eukaryotic translation initiation factor 3 complex, eIF3m	1	0	0.02	1.0000	
GO:0071564	npBAF complex	1	0	0.02	1.0000	
GO:0071565	nBAF complex	2	0	0.05	1.0000	
GO:0071595	Nem1-Spo7 phosphatase complex	1	0	0.02	1.0000	
GO:0071782	endoplasmic reticulum tubular network	1	0	0.02	1.0000	
GO:0071797	LUBAC complex	1	0	0.02	1.0000	
GO:0071819	DUBm complex	2	0	0.05	1.0000	
GO:0071986	Ragulator complex	3	0	0.07	1.0000	
GO:0072379	ER membrane insertion complex	2	0	0.05	1.0000	
GO:0072380	TRC complex	1	0	0.02	1.0000	
GO:0072487	MSL complex	2	0	0.05	1.0000	
GO:0072562	blood microparticle	2	0	0.05	1.0000	
GO:0072669	tRNA-splicing ligase complex	3	0	0.07	1.0000	
GO:0080008	Cul4-RING E3 ubiquitin ligase complex	11	0	0.25	1.0000	
GO:0089701	U2AF complex	2	0	0.05	1.0000	
GO:0090443	FAR/SIN/STRIPAK complex	1	0	0.02	1.0000	
GO:0090533	cation-transporting ATPase complex	19	0	0.43	1.0000	
GO:0090537	CERF complex	1	0	0.02	1.0000	
GO:0090543	Flemming body	1	0	0.02	1.0000	
GO:0090545	CHD-type complex	1	0	0.02	1.0000	
GO:0090571	RNA polymerase II transcription repressor complex	3	0	0.07	1.0000	
GO:0090576	RNA polymerase III transcription regulator complex	3	0	0.07	1.0000	
GO:0090665	glycoprotein complex	8	0	0.18	1.0000	
GO:0090730	Las1 complex	1	0	0.02	1.0000	
GO:0090734	site of DNA damage	3	0	0.07	1.0000	
GO:0090741	pigment granule membrane	1	0	0.02	1.0000	
GO:0097014	ciliary plasm	21	0	0.48	1.0000	
GO:0097025	MPP7-DLG1-LIN7 complex	1	0	0.02	1.0000	
GO:0097060	synaptic membrane	21	0	0.48	1.0000	
GO:0097225	sperm midpiece	1	0	0.02	1.0000	
GO:0097346	INO80-type complex	9	0	0.21	1.0000	
GO:0097361	cytosolic [4Fe-4S] assembly targeting complex	1	0	0.02	1.0000	
GO:0097413	Lewy body	1	0	0.02	1.0000	
GO:0097422	tubular endosome	1	0	0.02	1.0000	
GO:0097431	mitotic spindle pole	3	0	0.07	1.0000	
GO:0097482	muscle cell postsynaptic specialization	1	0	0.02	1.0000	
GO:0097517	contractile actin filament bundle	2	0	0.05	1.0000	
GO:0097525	spliceosomal snRNP complex	15	0	0.34	1.0000	
GO:0097526	spliceosomal tri-snRNP complex	8	0	0.18	1.0000	
GO:0097539	ciliary transition fiber	2	0	0.05	1.0000	
GO:0097541	axonemal basal plate	1	0	0.02	1.0000	
GO:0097542	ciliary tip	2	0	0.05	1.0000	
GO:0097543	ciliary inversin compartment	2	0	0.05	1.0000	
GO:0097546	ciliary base	4	0	0.09	1.0000	
GO:0097550	transcription preinitiation complex	1	0	0.02	1.0000	
GO:0097574	lateral part of cell	2	0	0.05	1.0000	
GO:0097729	9+2 motile cilium	4	0	0.09	1.0000	
GO:0097730	non-motile cilium	7	0	0.16	1.0000	
GO:0097731	9+0 non-motile cilium	4	0	0.09	1.0000	
GO:0097732	9+2 non-motile cilium	3	0	0.07	1.0000	
GO:0097733	photoreceptor cell cilium	4	0	0.09	1.0000	
GO:0098533	ATPase dependent transmembrane transport complex	19	0	0.43	1.0000	
GO:0098548	cytoplasmic side of Golgi membrane	1	0	0.02	1.0000	
GO:0098562	cytoplasmic side of membrane	7	0	0.16	1.0000	
GO:0098576	lumenal side of membrane	1	0	0.02	1.0000	
GO:0098591	external side of apical plasma membrane	1	0	0.02	1.0000	
GO:0098592	cytoplasmic side of apical plasma membrane	1	0	0.02	1.0000	
GO:0098636	protein complex involved in cell adhesion	4	0	0.09	1.0000	
GO:0098685	Schaffer collateral - CA1 synapse	1	0	0.02	1.0000	
GO:0098687	chromosomal region	28	0	0.64	1.0000	
GO:0098793	presynapse	31	0	0.71	1.0000	
GO:0098799	outer mitochondrial membrane protein complex	4	0	0.09	1.0000	
GO:0098800	inner mitochondrial membrane protein complex	12	0	0.27	1.0000	
GO:0098802	plasma membrane signaling receptor complex	6	0	0.14	1.0000	
GO:0098803	respiratory chain complex	16	0	0.36	1.0000	
GO:0098826	endoplasmic reticulum tubular network membrane	1	0	0.02	1.0000	
GO:0098837	postsynaptic recycling endosome	1	0	0.02	1.0000	
GO:0098839	postsynaptic density membrane	4	0	0.09	1.0000	
GO:0098845	postsynaptic endosome	1	0	0.02	1.0000	
GO:0098857	membrane microdomain	8	0	0.18	1.0000	
GO:0098858	actin-based cell projection	15	0	0.34	1.0000	
GO:0098862	cluster of actin-based cell projections	9	0	0.21	1.0000	
GO:0098878	neurotransmitter receptor complex	1	0	0.02	1.0000	
GO:0098890	extrinsic component of postsynaptic membrane	1	0	0.02	1.0000	
GO:0098892	extrinsic component of postsynaptic specialization membrane	1	0	0.02	1.0000	
GO:0098895	postsynaptic endosome membrane	1	0	0.02	1.0000	
GO:0098944	postsynaptic recycling endosome membrane	1	0	0.02	1.0000	
GO:0098975	postsynapse of neuromuscular junction	1	0	0.02	1.0000	
GO:0098982	GABA-ergic synapse	1	0	0.02	1.0000	
GO:0098984	neuron to neuron synapse	9	0	0.21	1.0000	
GO:0099023	vesicle tethering complex	27	0	0.62	1.0000	
GO:0099078	BORC complex	4	0	0.09	1.0000	
GO:0099086	synaptonemal structure	3	0	0.07	1.0000	
GO:0099147	extrinsic component of postsynaptic density membrane	1	0	0.02	1.0000	
GO:0099243	extrinsic component of synaptic membrane	1	0	0.02	1.0000	
GO:0099501	exocytic vesicle membrane	3	0	0.07	1.0000	
GO:0099503	secretory vesicle	32	0	0.73	1.0000	
GO:0099522	cytosolic region	1	0	0.02	1.0000	
GO:0099523	presynaptic cytosol	1	0	0.02	1.0000	
GO:0099568	cytoplasmic region	30	0	0.68	1.0000	
GO:0099572	postsynaptic specialization	10	0	0.23	1.0000	
GO:0099634	postsynaptic specialization membrane	4	0	0.09	1.0000	
GO:0099738	cell cortex region	6	0	0.14	1.0000	
GO:0101002	ficolin-1-rich granule	3	0	0.07	1.0000	
GO:0101031	protein folding chaperone complex	19	0	0.43	1.0000	
GO:0106068	SUMO ligase complex	7	0	0.16	1.0000	
GO:0110078	TTT Hsp90 cochaperone complex	1	0	0.02	1.0000	
GO:0120043	stereocilium shaft	1	0	0.02	1.0000	
GO:0120111	neuron projection cytoplasm	3	0	0.07	1.0000	
GO:0120114	Sm-like protein family complex	21	0	0.48	1.0000	
GO:0120157	PAR polarity complex	1	0	0.02	1.0000	
GO:0120219	subapical part of cell	1	0	0.02	1.0000	
GO:0120293	dynein axonemal particle	7	0	0.16	1.0000	
GO:0140261	BCOR complex	1	0	0.02	1.0000	
GO:0140288	GBAF complex	2	0	0.05	1.0000	
