GO.ID	Term	Annotated	Significant	Expected	Fisher	Genes
GO:0008584	male gonad development	1	0	0.02	1.00000	
GO:0008585	female gonad development	4	0	0.07	1.00000	
GO:0008586	imaginal disc-derived wing vein morphogenesis	1	0	0.02	1.00000	
GO:0008587	imaginal disc-derived wing margin morphogenesis	3	0	0.05	1.00000	
GO:0008589	regulation of smoothened signaling pathway	6	0	0.11	1.00000	
GO:0008592	regulation of Toll signaling pathway	4	0	0.07	1.00000	
GO:0008593	regulation of Notch signaling pathway	6	0	0.11	1.00000	
GO:0008595	anterior/posterior axis specification, embryo	7	0	0.13	1.00000	
GO:0008608	attachment of spindle microtubules to kinetochore	1	0	0.02	1.00000	
GO:0008614	pyridoxine metabolic process	1	0	0.02	1.00000	
GO:0008615	pyridoxine biosynthetic process	1	0	0.02	1.00000	
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	3	0	0.05	1.00000	
GO:0008637	apoptotic mitochondrial changes	2	0	0.04	1.00000	
GO:0008655	pyrimidine-containing compound salvage	2	0	0.04	1.00000	
GO:0009048	dosage compensation by inactivation of X chromosome	1	0	0.02	1.00000	
GO:0009052	pentose-phosphate shunt, non-oxidative branch	1	0	0.02	1.00000	
GO:0009062	fatty acid catabolic process	11	0	0.2	1.00000	
GO:0009065	glutamine family amino acid catabolic process	2	0	0.04	1.00000	
GO:0009067	aspartate family amino acid biosynthetic process	8	0	0.15	1.00000	
GO:0009069	serine family amino acid metabolic process	13	0	0.24	1.00000	
GO:0009070	serine family amino acid biosynthetic process	10	0	0.18	1.00000	
GO:0009071	serine family amino acid catabolic process	3	0	0.05	1.00000	
GO:0009073	aromatic amino acid family biosynthetic process	1	0	0.02	1.00000	
GO:0009082	branched-chain amino acid biosynthetic process	1	0	0.02	1.00000	
GO:0009086	methionine biosynthetic process	6	0	0.11	1.00000	
GO:0009092	homoserine metabolic process	3	0	0.05	1.00000	
GO:0009095	aromatic amino acid family biosynthetic process, prephenate pathway	1	0	0.02	1.00000	
GO:0009106	lipoate metabolic process	1	0	0.02	1.00000	
GO:0009107	lipoate biosynthetic process	1	0	0.02	1.00000	
GO:0009110	vitamin biosynthetic process	6	0	0.11	1.00000	
GO:0009113	purine nucleobase biosynthetic process	4	0	0.07	1.00000	
GO:0009123	nucleoside monophosphate metabolic process	32	0	0.59	1.00000	
GO:0009124	nucleoside monophosphate biosynthetic process	26	0	0.48	1.00000	
GO:0009126	purine nucleoside monophosphate metabolic process	18	0	0.33	1.00000	
GO:0009127	purine nucleoside monophosphate biosynthetic process	15	0	0.27	1.00000	
GO:0009129	pyrimidine nucleoside monophosphate metabolic process	9	0	0.16	1.00000	
GO:0009130	pyrimidine nucleoside monophosphate biosynthetic process	9	0	0.16	1.00000	
GO:0009132	nucleoside diphosphate metabolic process	17	0	0.31	1.00000	
GO:0009133	nucleoside diphosphate biosynthetic process	3	0	0.05	1.00000	
GO:0009134	nucleoside diphosphate catabolic process	13	0	0.24	1.00000	
GO:0009135	purine nucleoside diphosphate metabolic process	16	0	0.29	1.00000	
GO:0009136	purine nucleoside diphosphate biosynthetic process	2	0	0.04	1.00000	
GO:0009137	purine nucleoside diphosphate catabolic process	13	0	0.24	1.00000	
GO:0009138	pyrimidine nucleoside diphosphate metabolic process	1	0	0.02	1.00000	
GO:0009139	pyrimidine nucleoside diphosphate biosynthetic process	1	0	0.02	1.00000	
GO:0009141	nucleoside triphosphate metabolic process	38	0	0.7	1.00000	
GO:0009142	nucleoside triphosphate biosynthetic process	20	0	0.37	1.00000	
GO:0009143	nucleoside triphosphate catabolic process	2	0	0.04	1.00000	
GO:0009144	purine nucleoside triphosphate metabolic process	32	0	0.59	1.00000	
GO:0009145	purine nucleoside triphosphate biosynthetic process	16	0	0.29	1.00000	
GO:0009147	pyrimidine nucleoside triphosphate metabolic process	7	0	0.13	1.00000	
GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	6	0	0.11	1.00000	
GO:0009149	pyrimidine nucleoside triphosphate catabolic process	1	0	0.02	1.00000	
GO:0009152	purine ribonucleotide biosynthetic process	49	0	0.9	1.00000	
GO:0009156	ribonucleoside monophosphate biosynthetic process	23	0	0.42	1.00000	
GO:0009157	deoxyribonucleoside monophosphate biosynthetic process	3	0	0.05	1.00000	
GO:0009161	ribonucleoside monophosphate metabolic process	26	0	0.48	1.00000	
GO:0009162	deoxyribonucleoside monophosphate metabolic process	3	0	0.05	1.00000	
GO:0009163	nucleoside biosynthetic process	4	0	0.07	1.00000	
GO:0009164	nucleoside catabolic process	5	0	0.09	1.00000	
GO:0009167	purine ribonucleoside monophosphate metabolic process	18	0	0.33	1.00000	
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	15	0	0.27	1.00000	
GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	7	0	0.13	1.00000	
GO:0009174	pyrimidine ribonucleoside monophosphate biosynthetic process	7	0	0.13	1.00000	
GO:0009176	pyrimidine deoxyribonucleoside monophosphate metabolic process	2	0	0.04	1.00000	
GO:0009177	pyrimidine deoxyribonucleoside monophosphate biosynthetic process	2	0	0.04	1.00000	
GO:0009179	purine ribonucleoside diphosphate metabolic process	16	0	0.29	1.00000	
GO:0009180	purine ribonucleoside diphosphate biosynthetic process	2	0	0.04	1.00000	
GO:0009181	purine ribonucleoside diphosphate catabolic process	13	0	0.24	1.00000	
GO:0009185	ribonucleoside diphosphate metabolic process	16	0	0.29	1.00000	
GO:0009186	deoxyribonucleoside diphosphate metabolic process	1	0	0.02	1.00000	
GO:0009188	ribonucleoside diphosphate biosynthetic process	2	0	0.04	1.00000	
GO:0009189	deoxyribonucleoside diphosphate biosynthetic process	1	0	0.02	1.00000	
GO:0009190	cyclic nucleotide biosynthetic process	18	0	0.33	1.00000	
GO:0009191	ribonucleoside diphosphate catabolic process	13	0	0.24	1.00000	
GO:0009196	pyrimidine deoxyribonucleoside diphosphate metabolic process	1	0	0.02	1.00000	
GO:0009197	pyrimidine deoxyribonucleoside diphosphate biosynthetic process	1	0	0.02	1.00000	
GO:0009199	ribonucleoside triphosphate metabolic process	35	0	0.64	1.00000	
GO:0009200	deoxyribonucleoside triphosphate metabolic process	1	0	0.02	1.00000	
GO:0009201	ribonucleoside triphosphate biosynthetic process	19	0	0.35	1.00000	
GO:0009204	deoxyribonucleoside triphosphate catabolic process	1	0	0.02	1.00000	
GO:0009205	purine ribonucleoside triphosphate metabolic process	32	0	0.59	1.00000	
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	16	0	0.29	1.00000	
GO:0009208	pyrimidine ribonucleoside triphosphate metabolic process	5	0	0.09	1.00000	
GO:0009209	pyrimidine ribonucleoside triphosphate biosynthetic process	5	0	0.09	1.00000	
GO:0009211	pyrimidine deoxyribonucleoside triphosphate metabolic process	2	0	0.04	1.00000	
GO:0009212	pyrimidine deoxyribonucleoside triphosphate biosynthetic process	1	0	0.02	1.00000	
GO:0009213	pyrimidine deoxyribonucleoside triphosphate catabolic process	1	0	0.02	1.00000	
GO:0009218	pyrimidine ribonucleotide metabolic process	10	0	0.18	1.00000	
GO:0009219	pyrimidine deoxyribonucleotide metabolic process	3	0	0.05	1.00000	
GO:0009220	pyrimidine ribonucleotide biosynthetic process	10	0	0.18	1.00000	
GO:0009221	pyrimidine deoxyribonucleotide biosynthetic process	3	0	0.05	1.00000	
GO:0009223	pyrimidine deoxyribonucleotide catabolic process	1	0	0.02	1.00000	
GO:0009229	thiamine diphosphate biosynthetic process	1	0	0.02	1.00000	
GO:0009233	menaquinone metabolic process	1	0	0.02	1.00000	
GO:0009234	menaquinone biosynthetic process	1	0	0.02	1.00000	
GO:0009240	isopentenyl diphosphate biosynthetic process	3	0	0.05	1.00000	
GO:0009250	glucan biosynthetic process	8	0	0.15	1.00000	
GO:0009251	glucan catabolic process	3	0	0.05	1.00000	
GO:0009253	peptidoglycan catabolic process	10	0	0.18	1.00000	
GO:0009256	10-formyltetrahydrofolate metabolic process	1	0	0.02	1.00000	
GO:0009258	10-formyltetrahydrofolate catabolic process	1	0	0.02	1.00000	
GO:0009260	ribonucleotide biosynthetic process	57	0	1.04	1.00000	
GO:0009262	deoxyribonucleotide metabolic process	6	0	0.11	1.00000	
GO:0009263	deoxyribonucleotide biosynthetic process	5	0	0.09	1.00000	
GO:0009264	deoxyribonucleotide catabolic process	2	0	0.04	1.00000	
GO:0009265	2'-deoxyribonucleotide biosynthetic process	3	0	0.05	1.00000	
GO:0009267	cellular response to starvation	6	0	0.11	1.00000	
GO:0009268	response to pH	2	0	0.04	1.00000	
GO:0009298	GDP-mannose biosynthetic process	3	0	0.05	1.00000	
GO:0009301	snRNA transcription	1	0	0.02	1.00000	
GO:0009304	tRNA transcription	1	0	0.02	1.00000	
GO:0009309	amine biosynthetic process	15	0	0.27	1.00000	
GO:0009311	oligosaccharide metabolic process	7	0	0.13	1.00000	
GO:0009312	oligosaccharide biosynthetic process	3	0	0.05	1.00000	
GO:0009394	2'-deoxyribonucleotide metabolic process	3	0	0.05	1.00000	
GO:0009395	phospholipid catabolic process	7	0	0.13	1.00000	
GO:0009396	folic acid-containing compound biosynthetic process	4	0	0.07	1.00000	
GO:0009397	folic acid-containing compound catabolic process	1	0	0.02	1.00000	
GO:0009403	toxin biosynthetic process	1	0	0.02	1.00000	
GO:0009404	toxin metabolic process	1	0	0.02	1.00000	
GO:0009409	response to cold	1	0	0.02	1.00000	
GO:0009410	response to xenobiotic stimulus	5	0	0.09	1.00000	
GO:0009411	response to UV	4	0	0.07	1.00000	
GO:0009437	carnitine metabolic process	3	0	0.05	1.00000	
GO:0009438	methylglyoxal metabolic process	1	0	0.02	1.00000	
GO:0009443	pyridoxal 5'-phosphate salvage	1	0	0.02	1.00000	
GO:0009448	gamma-aminobutyric acid metabolic process	2	0	0.04	1.00000	
GO:0009450	gamma-aminobutyric acid catabolic process	1	0	0.02	1.00000	
GO:0009451	RNA modification	76	0	1.39	1.00000	
GO:0009452	7-methylguanosine RNA capping	8	0	0.15	1.00000	
GO:0009453	energy taxis	2	0	0.04	1.00000	
GO:0009595	detection of biotic stimulus	1	0	0.02	1.00000	
GO:0009608	response to symbiont	2	0	0.04	1.00000	
GO:0009612	response to mechanical stimulus	9	0	0.16	1.00000	
GO:0009615	response to virus	10	0	0.18	1.00000	
GO:0009617	response to bacterium	24	0	0.44	1.00000	
GO:0009620	response to fungus	2	0	0.04	1.00000	
GO:0009629	response to gravity	2	0	0.04	1.00000	
GO:0009636	response to toxic substance	35	0	0.64	1.00000	
GO:0009648	photoperiodism	4	0	0.07	1.00000	
GO:0009649	entrainment of circadian clock	4	0	0.07	1.00000	
GO:0009698	phenylpropanoid metabolic process	3	0	0.05	1.00000	
GO:0009699	phenylpropanoid biosynthetic process	2	0	0.04	1.00000	
GO:0009712	catechol-containing compound metabolic process	3	0	0.05	1.00000	
GO:0009713	catechol-containing compound biosynthetic process	3	0	0.05	1.00000	
GO:0009737	response to abscisic acid	1	0	0.02	1.00000	
GO:0009738	abscisic acid-activated signaling pathway	1	0	0.02	1.00000	
GO:0009755	hormone-mediated signaling pathway	13	0	0.24	1.00000	
GO:0009787	regulation of abscisic acid-activated signaling pathway	1	0	0.02	1.00000	
GO:0009789	positive regulation of abscisic acid-activated signaling pathway	1	0	0.02	1.00000	
GO:0009791	post-embryonic development	30	0	0.55	1.00000	
GO:0009792	embryo development ending in birth or egg hatching	18	0	0.33	1.00000	
GO:0009798	axis specification	17	0	0.31	1.00000	
GO:0009808	lignin metabolic process	1	0	0.02	1.00000	
GO:0009809	lignin biosynthetic process	1	0	0.02	1.00000	
GO:0009820	alkaloid metabolic process	1	0	0.02	1.00000	
GO:0009821	alkaloid biosynthetic process	1	0	0.02	1.00000	
GO:0009880	embryonic pattern specification	17	0	0.31	1.00000	
GO:0009886	post-embryonic animal morphogenesis	15	0	0.27	1.00000	
GO:0009895	negative regulation of catabolic process	16	0	0.29	1.00000	
GO:0009908	flower development	1	0	0.02	1.00000	
GO:0009909	regulation of flower development	1	0	0.02	1.00000	
GO:0009910	negative regulation of flower development	1	0	0.02	1.00000	
GO:0009913	epidermal cell differentiation	7	0	0.13	1.00000	
GO:0009946	proximal/distal axis specification	2	0	0.04	1.00000	
GO:0009948	anterior/posterior axis specification	8	0	0.15	1.00000	
GO:0009950	dorsal/ventral axis specification	4	0	0.07	1.00000	
GO:0009951	polarity specification of dorsal/ventral axis	1	0	0.02	1.00000	
GO:0009954	proximal/distal pattern formation	3	0	0.05	1.00000	
GO:0009972	cytidine deamination	3	0	0.05	1.00000	
GO:0009994	oocyte differentiation	11	0	0.2	1.00000	
GO:0010001	glial cell differentiation	3	0	0.05	1.00000	
GO:0010025	wax biosynthetic process	1	0	0.02	1.00000	
GO:0010038	response to metal ion	6	0	0.11	1.00000	
GO:0010044	response to aluminum ion	1	0	0.02	1.00000	
GO:0010085	polarity specification of proximal/distal axis	1	0	0.02	1.00000	
GO:0010133	proline catabolic process to glutamate	1	0	0.02	1.00000	
GO:0010138	pyrimidine ribonucleotide salvage	2	0	0.04	1.00000	
GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway	1	0	0.02	1.00000	
GO:0010160	formation of animal organ boundary	2	0	0.04	1.00000	
GO:0010166	wax metabolic process	1	0	0.02	1.00000	
GO:0010171	body morphogenesis	3	0	0.05	1.00000	
GO:0010172	embryonic body morphogenesis	1	0	0.02	1.00000	
GO:0010185	regulation of cellular defense response	1	0	0.02	1.00000	
GO:0010225	response to UV-C	3	0	0.05	1.00000	
GO:0010232	vascular transport	2	0	0.04	1.00000	
GO:0010248	establishment or maintenance of transmembrane electrochemical gradient	1	0	0.02	1.00000	
GO:0010257	NADH dehydrogenase complex assembly	5	0	0.09	1.00000	
GO:0010265	SCF complex assembly	1	0	0.02	1.00000	
GO:0010310	regulation of hydrogen peroxide metabolic process	2	0	0.04	1.00000	
GO:0010324	membrane invagination	1	0	0.02	1.00000	
GO:0010387	COP9 signalosome assembly	2	0	0.04	1.00000	
GO:0010453	regulation of cell fate commitment	1	0	0.02	1.00000	
GO:0010458	exit from mitosis	1	0	0.02	1.00000	
GO:0010460	positive regulation of heart rate	2	0	0.04	1.00000	
GO:0010466	negative regulation of peptidase activity	1	0	0.02	1.00000	
GO:0010470	regulation of gastrulation	1	0	0.02	1.00000	
GO:0010506	regulation of autophagy	20	0	0.37	1.00000	
GO:0010507	negative regulation of autophagy	8	0	0.15	1.00000	
GO:0010508	positive regulation of autophagy	6	0	0.11	1.00000	
GO:0010522	regulation of calcium ion transport into cytosol	1	0	0.02	1.00000	
GO:0010524	positive regulation of calcium ion transport into cytosol	1	0	0.02	1.00000	
GO:0010562	positive regulation of phosphorus metabolic process	7	0	0.13	1.00000	
GO:0010563	negative regulation of phosphorus metabolic process	13	0	0.24	1.00000	
GO:0010565	regulation of cellular ketone metabolic process	5	0	0.09	1.00000	
GO:0010569	regulation of double-strand break repair via homologous recombination	2	0	0.04	1.00000	
GO:0010586	miRNA metabolic process	2	0	0.04	1.00000	
GO:0010591	regulation of lamellipodium assembly	4	0	0.07	1.00000	
GO:0010592	positive regulation of lamellipodium assembly	3	0	0.05	1.00000	
GO:0010594	regulation of endothelial cell migration	9	0	0.16	1.00000	
GO:0010595	positive regulation of endothelial cell migration	6	0	0.11	1.00000	
GO:0010596	negative regulation of endothelial cell migration	4	0	0.07	1.00000	
GO:0010603	regulation of cytoplasmic mRNA processing body assembly	2	0	0.04	1.00000	
GO:0010606	positive regulation of cytoplasmic mRNA processing body assembly	2	0	0.04	1.00000	
GO:0010611	regulation of cardiac muscle hypertrophy	1	0	0.02	1.00000	
GO:0010614	negative regulation of cardiac muscle hypertrophy	1	0	0.02	1.00000	
GO:0010623	programmed cell death involved in cell development	4	0	0.07	1.00000	
GO:0010624	regulation of Schwann cell proliferation	1	0	0.02	1.00000	
GO:0010626	negative regulation of Schwann cell proliferation	1	0	0.02	1.00000	
GO:0010631	epithelial cell migration	7	0	0.13	1.00000	
GO:0010632	regulation of epithelial cell migration	4	0	0.07	1.00000	
GO:0010633	negative regulation of epithelial cell migration	1	0	0.02	1.00000	
GO:0010634	positive regulation of epithelial cell migration	3	0	0.05	1.00000	
GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	1	0	0.02	1.00000	
GO:0010642	negative regulation of platelet-derived growth factor receptor signaling pathway	1	0	0.02	1.00000	
GO:0010656	negative regulation of muscle cell apoptotic process	1	0	0.02	1.00000	
GO:0010657	muscle cell apoptotic process	1	0	0.02	1.00000	
GO:0010658	striated muscle cell apoptotic process	1	0	0.02	1.00000	
GO:0010659	cardiac muscle cell apoptotic process	1	0	0.02	1.00000	
GO:0010660	regulation of muscle cell apoptotic process	1	0	0.02	1.00000	
GO:0010662	regulation of striated muscle cell apoptotic process	1	0	0.02	1.00000	
GO:0010664	negative regulation of striated muscle cell apoptotic process	1	0	0.02	1.00000	
GO:0010665	regulation of cardiac muscle cell apoptotic process	1	0	0.02	1.00000	
GO:0010667	negative regulation of cardiac muscle cell apoptotic process	1	0	0.02	1.00000	
GO:0010720	positive regulation of cell development	8	0	0.15	1.00000	
GO:0010726	positive regulation of hydrogen peroxide metabolic process	1	0	0.02	1.00000	
GO:0010728	regulation of hydrogen peroxide biosynthetic process	1	0	0.02	1.00000	
GO:0010729	positive regulation of hydrogen peroxide biosynthetic process	1	0	0.02	1.00000	
GO:0010755	regulation of plasminogen activation	1	0	0.02	1.00000	
GO:0010756	positive regulation of plasminogen activation	1	0	0.02	1.00000	
GO:0010761	fibroblast migration	4	0	0.07	1.00000	
GO:0010762	regulation of fibroblast migration	3	0	0.05	1.00000	
GO:0010764	negative regulation of fibroblast migration	2	0	0.04	1.00000	
GO:0010766	negative regulation of sodium ion transport	1	0	0.02	1.00000	
GO:0010770	positive regulation of cell morphogenesis	1	0	0.02	1.00000	
GO:0010799	regulation of peptidyl-threonine phosphorylation	2	0	0.04	1.00000	
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	1	0	0.02	1.00000	
GO:0010801	negative regulation of peptidyl-threonine phosphorylation	1	0	0.02	1.00000	
GO:0010810	regulation of cell-substrate adhesion	8	0	0.15	1.00000	
GO:0010811	positive regulation of cell-substrate adhesion	3	0	0.05	1.00000	
GO:0010812	negative regulation of cell-substrate adhesion	4	0	0.07	1.00000	
GO:0010818	T cell chemotaxis	1	0	0.02	1.00000	
GO:0010821	regulation of mitochondrion organization	3	0	0.05	1.00000	
GO:0010824	regulation of centrosome duplication	3	0	0.05	1.00000	
GO:0010825	positive regulation of centrosome duplication	1	0	0.02	1.00000	
GO:0010826	negative regulation of centrosome duplication	1	0	0.02	1.00000	
GO:0010827	regulation of D-glucose transmembrane transport	2	0	0.04	1.00000	
GO:0010828	positive regulation of D-glucose transmembrane transport	2	0	0.04	1.00000	
GO:0010833	telomere maintenance via telomere lengthening	1	0	0.02	1.00000	
GO:0010840	regulation of circadian sleep/wake cycle, wakefulness	1	0	0.02	1.00000	
GO:0010841	positive regulation of circadian sleep/wake cycle, wakefulness	1	0	0.02	1.00000	
GO:0010866	regulation of triglyceride biosynthetic process	2	0	0.04	1.00000	
GO:0010867	positive regulation of triglyceride biosynthetic process	2	0	0.04	1.00000	
GO:0010878	cholesterol storage	1	0	0.02	1.00000	
GO:0010883	regulation of lipid storage	3	0	0.05	1.00000	
GO:0010884	positive regulation of lipid storage	3	0	0.05	1.00000	
GO:0010889	regulation of sequestering of triglyceride	3	0	0.05	1.00000	
GO:0010890	positive regulation of sequestering of triglyceride	3	0	0.05	1.00000	
GO:0010896	regulation of triglyceride catabolic process	1	0	0.02	1.00000	
GO:0010898	positive regulation of triglyceride catabolic process	1	0	0.02	1.00000	
GO:0010906	regulation of glucose metabolic process	11	0	0.2	1.00000	
GO:0010907	positive regulation of glucose metabolic process	5	0	0.09	1.00000	
GO:0010921	regulation of phosphatase activity	1	0	0.02	1.00000	
GO:0010927	cellular component assembly involved in morphogenesis	10	0	0.18	1.00000	
GO:0010951	negative regulation of endopeptidase activity	1	0	0.02	1.00000	
GO:0010952	positive regulation of peptidase activity	1	0	0.02	1.00000	
GO:0010954	positive regulation of protein processing	1	0	0.02	1.00000	
GO:0010959	regulation of metal ion transport	5	0	0.09	1.00000	
GO:0010960	magnesium ion homeostasis	1	0	0.02	1.00000	
GO:0010962	regulation of glucan biosynthetic process	1	0	0.02	1.00000	
GO:0010965	regulation of mitotic sister chromatid separation	9	0	0.16	1.00000	
GO:0010968	regulation of microtubule nucleation	1	0	0.02	1.00000	
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	1	0	0.02	1.00000	
GO:0010975	regulation of neuron projection development	16	0	0.29	1.00000	
GO:0010976	positive regulation of neuron projection development	7	0	0.13	1.00000	
GO:0010977	negative regulation of neuron projection development	3	0	0.05	1.00000	
GO:0010992	ubiquitin recycling	1	0	0.02	1.00000	
GO:0010994	free ubiquitin chain polymerization	1	0	0.02	1.00000	
GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	1	0	0.02	1.00000	
GO:0014002	astrocyte development	1	0	0.02	1.00000	
GO:0014009	glial cell proliferation	1	0	0.02	1.00000	
GO:0014010	Schwann cell proliferation	1	0	0.02	1.00000	
GO:0014013	regulation of gliogenesis	1	0	0.02	1.00000	
GO:0014014	negative regulation of gliogenesis	1	0	0.02	1.00000	
GO:0014016	neuroblast differentiation	2	0	0.04	1.00000	
GO:0014017	neuroblast fate commitment	2	0	0.04	1.00000	
GO:0014020	primary neural tube formation	1	0	0.02	1.00000	
GO:0014032	neural crest cell development	2	0	0.04	1.00000	
GO:0014033	neural crest cell differentiation	2	0	0.04	1.00000	
GO:0014037	Schwann cell differentiation	2	0	0.04	1.00000	
GO:0014041	regulation of neuron maturation	2	0	0.04	1.00000	
GO:0014044	Schwann cell development	2	0	0.04	1.00000	
GO:0014051	gamma-aminobutyric acid secretion	2	0	0.04	1.00000	
GO:0014074	response to purine-containing compound	2	0	0.04	1.00000	
GO:0014703	oscillatory muscle contraction	1	0	0.02	1.00000	
GO:0014741	negative regulation of muscle hypertrophy	1	0	0.02	1.00000	
GO:0014743	regulation of muscle hypertrophy	1	0	0.02	1.00000	
GO:0014812	muscle cell migration	2	0	0.04	1.00000	
GO:0014823	response to activity	3	0	0.05	1.00000	
GO:0014841	skeletal muscle satellite cell proliferation	2	0	0.04	1.00000	
GO:0014842	regulation of skeletal muscle satellite cell proliferation	2	0	0.04	1.00000	
GO:0014855	striated muscle cell proliferation	2	0	0.04	1.00000	
GO:0014856	skeletal muscle cell proliferation	2	0	0.04	1.00000	
GO:0014857	regulation of skeletal muscle cell proliferation	2	0	0.04	1.00000	
GO:0014866	skeletal myofibril assembly	1	0	0.02	1.00000	
GO:0014896	muscle hypertrophy	1	0	0.02	1.00000	
GO:0014897	striated muscle hypertrophy	1	0	0.02	1.00000	
GO:0014902	myotube differentiation	4	0	0.07	1.00000	
GO:0014904	myotube cell development	1	0	0.02	1.00000	
GO:0014909	smooth muscle cell migration	2	0	0.04	1.00000	
GO:0014910	regulation of smooth muscle cell migration	1	0	0.02	1.00000	
GO:0014912	negative regulation of smooth muscle cell migration	1	0	0.02	1.00000	
GO:0015669	gas transport	3	0	0.05	1.00000	
GO:0015671	oxygen transport	3	0	0.05	1.00000	
GO:0015693	magnesium ion transport	1	0	0.02	1.00000	
GO:0015697	quaternary ammonium group transport	2	0	0.04	1.00000	
GO:0015698	inorganic anion transport	44	0	0.81	1.00000	
GO:0015701	bicarbonate transport	1	0	0.02	1.00000	
GO:0015705	iodide transport	1	0	0.02	1.00000	
GO:0015718	monocarboxylic acid transport	13	0	0.24	1.00000	
GO:0015721	bile acid and bile salt transport	1	0	0.02	1.00000	
GO:0015732	prostaglandin transport	1	0	0.02	1.00000	
GO:0015740	C4-dicarboxylate transport	3	0	0.05	1.00000	
GO:0015744	succinate transport	2	0	0.04	1.00000	
GO:0015747	urate transport	1	0	0.02	1.00000	
GO:0015766	disaccharide transport	2	0	0.04	1.00000	
GO:0015771	trehalose transport	2	0	0.04	1.00000	
GO:0015772	oligosaccharide transport	2	0	0.04	1.00000	
GO:0015780	nucleotide-sugar transmembrane transport	3	0	0.05	1.00000	
GO:0015803	branched-chain amino acid transport	1	0	0.02	1.00000	
GO:0015812	gamma-aminobutyric acid transport	2	0	0.04	1.00000	
GO:0015813	L-glutamate transmembrane transport	3	0	0.05	1.00000	
GO:0015850	organic hydroxy compound transport	28	0	0.51	1.00000	
GO:0015871	choline transport	1	0	0.02	1.00000	
GO:0015888	thiamine transport	2	0	0.04	1.00000	
GO:0015889	cobalamin transport	1	0	0.02	1.00000	
GO:0015908	fatty acid transport	9	0	0.16	1.00000	
GO:0015909	long-chain fatty acid transport	8	0	0.15	1.00000	
GO:0015918	sterol transport	26	0	0.48	1.00000	
GO:0015936	coenzyme A metabolic process	7	0	0.13	1.00000	
GO:0015937	coenzyme A biosynthetic process	6	0	0.11	1.00000	
GO:0015986	proton motive force-driven ATP synthesis	13	0	0.24	1.00000	
GO:0016024	CDP-diacylglycerol biosynthetic process	3	0	0.05	1.00000	
GO:0016032	viral process	13	0	0.24	1.00000	
GO:0016036	cellular response to phosphate starvation	1	0	0.02	1.00000	
GO:0016042	lipid catabolic process	58	0	1.06	1.00000	
GO:0016048	detection of temperature stimulus	1	0	0.02	1.00000	
GO:0016049	cell growth	15	0	0.27	1.00000	
GO:0016050	vesicle organization	19	0	0.35	1.00000	
GO:0016051	carbohydrate biosynthetic process	31	0	0.57	1.00000	
GO:0016055	Wnt signaling pathway	36	0	0.66	1.00000	
GO:0016056	G protein-coupled opsin signaling pathway	1	0	0.02	1.00000	
GO:0016057	regulation of membrane potential in photoreceptor cell	1	0	0.02	1.00000	
GO:0016059	negative regulation of opsin-mediated signaling pathway	1	0	0.02	1.00000	
GO:0016064	immunoglobulin mediated immune response	3	0	0.05	1.00000	
GO:0016079	synaptic vesicle exocytosis	5	0	0.09	1.00000	
GO:0016080	synaptic vesicle targeting	2	0	0.04	1.00000	
GO:0016081	synaptic vesicle docking	1	0	0.02	1.00000	
GO:0016082	synaptic vesicle priming	2	0	0.04	1.00000	
GO:0016093	polyprenol metabolic process	3	0	0.05	1.00000	
GO:0016094	polyprenol biosynthetic process	1	0	0.02	1.00000	
GO:0016095	polyprenol catabolic process	1	0	0.02	1.00000	
GO:0016101	diterpenoid metabolic process	1	0	0.02	1.00000	
GO:0016125	sterol metabolic process	22	0	0.4	1.00000	
GO:0016126	sterol biosynthetic process	7	0	0.13	1.00000	
GO:0016197	endosomal transport	32	0	0.59	1.00000	
GO:0016198	axon choice point recognition	2	0	0.04	1.00000	
GO:0016199	axon midline choice point recognition	2	0	0.04	1.00000	
GO:0016202	regulation of striated muscle tissue development	1	0	0.02	1.00000	
GO:0016203	muscle attachment	1	0	0.02	1.00000	
GO:0016226	iron-sulfur cluster assembly	16	0	0.29	1.00000	
GO:0016239	positive regulation of macroautophagy	4	0	0.07	1.00000	
GO:0016240	autophagosome membrane docking	1	0	0.02	1.00000	
GO:0016241	regulation of macroautophagy	9	0	0.16	1.00000	
GO:0016242	negative regulation of macroautophagy	4	0	0.07	1.00000	
GO:0016243	regulation of autophagosome size	1	0	0.02	1.00000	
GO:0016255	attachment of GPI anchor to protein	4	0	0.07	1.00000	
GO:0016318	ommatidial rotation	1	0	0.02	1.00000	
GO:0016319	mushroom body development	4	0	0.07	1.00000	
GO:0016322	neuron remodeling	2	0	0.04	1.00000	
GO:0016325	oocyte microtubule cytoskeleton organization	4	0	0.07	1.00000	
GO:0016331	morphogenesis of embryonic epithelium	2	0	0.04	1.00000	
GO:0016332	establishment or maintenance of polarity of embryonic epithelium	1	0	0.02	1.00000	
GO:0016333	morphogenesis of follicular epithelium	1	0	0.02	1.00000	
