GO.ID	Term	Annotated	Significant	Expected	Fisher	Genes
GO:1902936	phosphatidylinositol bisphosphate binding	37	1	0.8	1.0000	LOC_00010629
GO:0019787	ubiquitin-like protein transferase activity	97	1	2.09	1.0000	LOC_00010658
GO:0015217	ADP transmembrane transporter activity	2	1	0.04	1.0000	LOC_00010450
GO:0005319	lipid transporter activity	34	7	0.73	1.0000	LOC_00010555;LOC_00010562;LOC_00010568;LOC_00010571;LOC_00010572;LOC_00010573;LOC_00010686
GO:0008514	organic anion transmembrane transporter activity	17	4	0.37	1.0000	LOC_00010450;LOC_00010647;LOC_00010684;LOC_00010691
GO:0009881	photoreceptor activity	15	1	0.32	1.0000	LOC_00010608
GO:0008081	phosphoric diester hydrolase activity	31	1	0.67	1.0000	LOC_00010589
GO:0005261	monoatomic cation channel activity	149	6	3.21	1.0000	LOC_00010486;LOC_00010516;LOC_00010520;LOC_00010565;LOC_00010567;LOC_00010733
GO:0008146	sulfotransferase activity	26	1	0.56	1.0000	LOC_00010731
GO:0005342	organic acid transmembrane transporter activity	7	1	0.15	1.0000	LOC_00010691
GO:0005343	organic acid:sodium symporter activity	1	1	0.02	1.0000	LOC_00010691
GO:0000009	alpha-1,6-mannosyltransferase activity	3	0	0.06	1.0000	
GO:0000026	alpha-1,2-mannosyltransferase activity	1	0	0.02	1.0000	
GO:0000048	peptidyltransferase activity	1	0	0.02	1.0000	
GO:0000049	tRNA binding	26	0	0.56	1.0000	
GO:0000062	fatty-acyl-CoA binding	4	0	0.09	1.0000	
GO:0000146	microfilament motor activity	2	0	0.04	1.0000	
GO:0000149	SNARE binding	5	0	0.11	1.0000	
GO:0000150	DNA strand exchange activity	1	0	0.02	1.0000	
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	6	0	0.13	1.0000	
GO:0000213	tRNA-intron endonuclease activity	2	0	0.04	1.0000	
GO:0000217	DNA secondary structure binding	1	0	0.02	1.0000	
GO:0000285	1-phosphatidylinositol-3-phosphate 5-kinase activity	1	0	0.02	1.0000	
GO:0000309	nicotinamide-nucleotide adenylyltransferase activity	1	0	0.02	1.0000	
GO:0000339	RNA cap binding	7	0	0.15	1.0000	
GO:0000340	RNA 7-methylguanosine cap binding	2	0	0.04	1.0000	
GO:0000400	four-way junction DNA binding	1	0	0.02	1.0000	
GO:0000702	oxidized base lesion DNA N-glycosylase activity	2	0	0.04	1.0000	
GO:0000703	oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity	1	0	0.02	1.0000	
GO:0000774	adenyl-nucleotide exchange factor activity	3	0	0.06	1.0000	
GO:0000822	inositol hexakisphosphate binding	1	0	0.02	1.0000	
GO:0000828	inositol hexakisphosphate kinase activity	1	0	0.02	1.0000	
GO:0000829	diphosphoinositol pentakisphosphate kinase activity	1	0	0.02	1.0000	
GO:0000900	mRNA regulatory element binding translation repressor activity	2	0	0.04	1.0000	
GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	52	0	1.12	1.0000	
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	29	0	0.63	1.0000	
GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	116	0	2.5	1.0000	
GO:0000987	cis-regulatory region sequence-specific DNA binding	32	0	0.69	1.0000	
GO:0000993	RNA polymerase II complex binding	6	0	0.13	1.0000	
GO:0001025	RNA polymerase III general transcription initiation factor binding	1	0	0.02	1.0000	
GO:0001046	core promoter sequence-specific DNA binding	1	0	0.02	1.0000	
GO:0001054	RNA polymerase I activity	3	0	0.06	1.0000	
GO:0001055	RNA polymerase II activity	2	0	0.04	1.0000	
GO:0001056	RNA polymerase III activity	3	0	0.06	1.0000	
GO:0001091	RNA polymerase II general transcription initiation factor binding	3	0	0.06	1.0000	
GO:0001094	TFIID-class transcription factor complex binding	1	0	0.02	1.0000	
GO:0001095	TFIIE-class transcription factor complex binding	1	0	0.02	1.0000	
GO:0001097	TFIIH-class transcription factor complex binding	1	0	0.02	1.0000	
GO:0001098	basal transcription machinery binding	10	0	0.22	1.0000	
GO:0001099	basal RNA polymerase II transcription machinery binding	10	0	0.22	1.0000	
GO:0001156	TFIIIC-class transcription factor complex binding	1	0	0.02	1.0000	
GO:0001163	RNA polymerase I transcription regulatory region sequence-specific DNA binding	1	0	0.02	1.0000	
GO:0001164	RNA polymerase I core promoter sequence-specific DNA binding	1	0	0.02	1.0000	
GO:0001181	RNA polymerase I general transcription initiation factor activity	1	0	0.02	1.0000	
GO:0001216	DNA-binding transcription activator activity	10	0	0.22	1.0000	
GO:0001217	DNA-binding transcription repressor activity	7	0	0.15	1.0000	
GO:0001221	transcription coregulator binding	2	0	0.04	1.0000	
GO:0001222	transcription corepressor binding	1	0	0.02	1.0000	
GO:0001223	transcription coactivator binding	1	0	0.02	1.0000	
GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	6	0	0.13	1.0000	
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	10	0	0.22	1.0000	
GO:0001409	guanine nucleotide transmembrane transporter activity	1	0	0.02	1.0000	
GO:0001530	lipopolysaccharide binding	1	0	0.02	1.0000	
GO:0001607	neuromedin U receptor activity	3	0	0.06	1.0000	
GO:0001640	adenylate cyclase inhibiting G protein-coupled glutamate receptor activity	1	0	0.02	1.0000	
GO:0001653	peptide receptor activity	22	0	0.47	1.0000	
GO:0001664	G protein-coupled receptor binding	14	0	0.3	1.0000	
GO:0001671	ATPase activator activity	7	0	0.15	1.0000	
GO:0001727	lipid kinase activity	11	0	0.24	1.0000	
GO:0001734	mRNA m(6)A methyltransferase activity	1	0	0.02	1.0000	
GO:0001758	retinal dehydrogenase activity	1	0	0.02	1.0000	
GO:0001784	phosphotyrosine residue binding	3	0	0.06	1.0000	
GO:0001882	nucleoside binding	4	0	0.09	1.0000	
GO:0001883	purine nucleoside binding	1	0	0.02	1.0000	
GO:0001968	fibronectin binding	1	0	0.02	1.0000	
GO:0002020	protease binding	3	0	0.06	1.0000	
GO:0002039	p53 binding	4	0	0.09	1.0000	
GO:0002094	polyprenyltransferase activity	1	0	0.02	1.0000	
GO:0002151	G-quadruplex RNA binding	1	0	0.02	1.0000	
GO:0002161	aminoacyl-tRNA editing activity	11	0	0.24	1.0000	
GO:0002951	leukotriene-C(4) hydrolase	2	0	0.04	1.0000	
GO:0002953	5'-deoxynucleotidase activity	1	0	0.02	1.0000	
GO:0003682	chromatin binding	31	0	0.67	1.0000	
GO:0003684	damaged DNA binding	14	0	0.3	1.0000	
GO:0003688	DNA replication origin binding	2	0	0.04	1.0000	
GO:0003689	DNA clamp loader activity	1	0	0.02	1.0000	
GO:0003697	single-stranded DNA binding	11	0	0.24	1.0000	
GO:0003707	nuclear steroid receptor activity	3	0	0.06	1.0000	
GO:0003711	transcription elongation factor activity	1	0	0.02	1.0000	
GO:0003714	transcription corepressor activity	22	0	0.47	1.0000	
GO:0003724	RNA helicase activity	60	0	1.29	1.0000	
GO:0003725	double-stranded RNA binding	5	0	0.11	1.0000	
GO:0003727	single-stranded RNA binding	9	0	0.19	1.0000	
GO:0003729	mRNA binding	34	0	0.73	1.0000	
GO:0003730	mRNA 3'-UTR binding	4	0	0.09	1.0000	
GO:0003747	translation release factor activity	4	0	0.09	1.0000	
GO:0003756	protein disulfide isomerase activity	8	0	0.17	1.0000	
GO:0003785	actin monomer binding	1	0	0.02	1.0000	
GO:0003796	lysozyme activity	5	0	0.11	1.0000	
GO:0003810	protein-glutamine gamma-glutamyltransferase activity	3	0	0.06	1.0000	
GO:0003823	antigen binding	17	0	0.37	1.0000	
GO:0003827	alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	1	0	0.02	1.0000	
GO:0003830	beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	1	0	0.02	1.0000	
GO:0003832	beta-alanyl-dopamine hydrolase activity	1	0	0.02	1.0000	
GO:0003839	gamma-glutamylcyclotransferase activity	3	0	0.06	1.0000	
GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	3	0	0.06	1.0000	
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	1	0	0.02	1.0000	
GO:0003844	1,4-alpha-glucan branching enzyme activity	1	0	0.02	1.0000	
GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogenase (NAD+) activity	1	0	0.02	1.0000	
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	1	0	0.02	1.0000	
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	1	0	0.02	1.0000	
GO:0003865	3-oxo-5-alpha-steroid 4-dehydrogenase activity	1	0	0.02	1.0000	
GO:0003868	4-hydroxyphenylpyruvate dioxygenase activity	1	0	0.02	1.0000	
GO:0003870	5-aminolevulinate synthase activity	1	0	0.02	1.0000	
GO:0003872	6-phosphofructokinase activity	1	0	0.02	1.0000	
GO:0003873	6-phosphofructo-2-kinase activity	2	0	0.04	1.0000	
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	1	0	0.02	1.0000	
GO:0003876	AMP deaminase activity	1	0	0.02	1.0000	
GO:0003878	ATP citrate synthase activity	1	0	0.02	1.0000	
GO:0003880	protein C-terminal carboxyl O-methyltransferase activity	1	0	0.02	1.0000	
GO:0003881	CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity	1	0	0.02	1.0000	
GO:0003883	CTP synthase activity	1	0	0.02	1.0000	
GO:0003884	D-amino-acid oxidase activity	3	0	0.06	1.0000	
GO:0003887	DNA-directed DNA polymerase activity	7	0	0.15	1.0000	
GO:0003896	DNA primase activity	1	0	0.02	1.0000	
GO:0003899	DNA-directed 5'-3' RNA polymerase activity	21	0	0.45	1.0000	
GO:0003904	deoxyribodipyrimidine photo-lyase activity	2	0	0.04	1.0000	
GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	2	0	0.04	1.0000	
GO:0003909	DNA ligase activity	5	0	0.11	1.0000	
GO:0003910	DNA ligase (ATP) activity	5	0	0.11	1.0000	
GO:0003913	DNA photolyase activity	2	0	0.04	1.0000	
GO:0003916	DNA topoisomerase activity	5	0	0.11	1.0000	
GO:0003917	DNA topoisomerase type I (single strand cut, ATP-independent) activity	3	0	0.06	1.0000	
GO:0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	2	0	0.04	1.0000	
GO:0003921	GMP synthase activity	1	0	0.02	1.0000	
GO:0003922	GMP synthase (glutamine-hydrolyzing) activity	1	0	0.02	1.0000	
GO:0003923	GPI-anchor transamidase activity	1	0	0.02	1.0000	
GO:0003925	G protein activity	3	0	0.06	1.0000	
GO:0003933	GTP cyclohydrolase activity	1	0	0.02	1.0000	
GO:0003934	GTP cyclohydrolase I activity	1	0	0.02	1.0000	
GO:0003937	IMP cyclohydrolase activity	2	0	0.04	1.0000	
GO:0003938	IMP dehydrogenase activity	1	0	0.02	1.0000	
GO:0003950	NAD+-protein poly-ADP-ribosyltransferase activity	5	0	0.11	1.0000	
GO:0003951	NAD+ kinase activity	2	0	0.04	1.0000	
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	1	0	0.02	1.0000	
GO:0003953	NAD+ nucleosidase activity	2	0	0.04	1.0000	
GO:0003958	NADPH-hemoprotein reductase activity	2	0	0.04	1.0000	
GO:0003963	RNA-3'-phosphate cyclase activity	1	0	0.02	1.0000	
GO:0003968	RNA-dependent RNA polymerase activity	5	0	0.11	1.0000	
GO:0003972	RNA ligase (ATP) activity	1	0	0.02	1.0000	
GO:0003974	UDP-N-acetylglucosamine 4-epimerase activity	2	0	0.04	1.0000	
GO:0003975	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity	1	0	0.02	1.0000	
GO:0003978	UDP-glucose 4-epimerase activity	3	0	0.06	1.0000	
GO:0003979	UDP-glucose 6-dehydrogenase activity	1	0	0.02	1.0000	
GO:0003980	UDP-glucose:glycoprotein glucosyltransferase activity	1	0	0.02	1.0000	
GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	2	0	0.04	1.0000	
GO:0003986	acetyl-CoA hydrolase activity	1	0	0.02	1.0000	
GO:0003987	acetate-CoA ligase activity	1	0	0.02	1.0000	
GO:0003988	acetyl-CoA C-acyltransferase activity	1	0	0.02	1.0000	
GO:0003989	acetyl-CoA carboxylase activity	1	0	0.02	1.0000	
GO:0003990	acetylcholinesterase activity	3	0	0.06	1.0000	
GO:0003994	aconitate hydratase activity	1	0	0.02	1.0000	
GO:0003997	acyl-CoA oxidase activity	5	0	0.11	1.0000	
GO:0003998	acylphosphatase activity	2	0	0.04	1.0000	
GO:0003999	adenine phosphoribosyltransferase activity	1	0	0.02	1.0000	
GO:0004000	adenosine deaminase activity	4	0	0.09	1.0000	
GO:0004001	adenosine kinase activity	2	0	0.04	1.0000	
GO:0004014	adenosylmethionine decarboxylase activity	1	0	0.02	1.0000	
GO:0004016	adenylate cyclase activity	5	0	0.11	1.0000	
GO:0004017	adenylate kinase activity	3	0	0.06	1.0000	
GO:0004018	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	1	0	0.02	1.0000	
GO:0004019	adenylosuccinate synthase activity	1	0	0.02	1.0000	
GO:0004020	adenylylsulfate kinase activity	1	0	0.02	1.0000	
GO:0004022	alcohol dehydrogenase (NAD+) activity	1	0	0.02	1.0000	
GO:0004029	aldehyde dehydrogenase (NAD+) activity	1	0	0.02	1.0000	
GO:0004030	aldehyde dehydrogenase [NAD(P)+] activity	1	0	0.02	1.0000	
GO:0004032	aldose reductase (NADPH) activity	1	0	0.02	1.0000	
GO:0004033	aldo-keto reductase (NADPH) activity	2	0	0.04	1.0000	
GO:0004034	aldose 1-epimerase activity	3	0	0.06	1.0000	
GO:0004035	alkaline phosphatase activity	4	0	0.09	1.0000	
GO:0004037	allantoicase activity	1	0	0.02	1.0000	
GO:0004038	allantoinase activity	1	0	0.02	1.0000	
GO:0004040	amidase activity	5	0	0.11	1.0000	
GO:0004044	amidophosphoribosyltransferase activity	1	0	0.02	1.0000	
GO:0004045	aminoacyl-tRNA hydrolase activity	2	0	0.04	1.0000	
GO:0004046	aminoacylase activity	4	0	0.09	1.0000	
GO:0004047	aminomethyltransferase activity	1	0	0.02	1.0000	
GO:0004053	arginase activity	1	0	0.02	1.0000	
GO:0004054	arginine kinase activity	2	0	0.04	1.0000	
GO:0004055	argininosuccinate synthase activity	1	0	0.02	1.0000	
GO:0004056	argininosuccinate lyase activity	1	0	0.02	1.0000	
GO:0004061	arylformamidase activity	1	0	0.02	1.0000	
GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	2	0	0.04	1.0000	
GO:0004067	asparaginase activity	5	0	0.11	1.0000	
GO:0004070	aspartate carbamoyltransferase activity	3	0	0.06	1.0000	
GO:0004077	biotin--[biotin carboxyl-carrier protein] ligase activity	1	0	0.02	1.0000	
GO:0004084	branched-chain-amino-acid transaminase activity	1	0	0.02	1.0000	
GO:0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	1	0	0.02	1.0000	
GO:0004089	carbonate dehydratase activity	16	0	0.35	1.0000	
GO:0004090	carbonyl reductase (NADPH) activity	1	0	0.02	1.0000	
GO:0004096	catalase activity	1	0	0.02	1.0000	
GO:0004100	chitin synthase activity	1	0	0.02	1.0000	
GO:0004104	cholinesterase activity	3	0	0.06	1.0000	
GO:0004105	choline-phosphate cytidylyltransferase activity	1	0	0.02	1.0000	
GO:0004108	citrate (Si)-synthase activity	1	0	0.02	1.0000	
GO:0004109	coproporphyrinogen oxidase activity	1	0	0.02	1.0000	
GO:0004111	creatine kinase activity	2	0	0.04	1.0000	
GO:0004122	cystathionine beta-synthase activity	1	0	0.02	1.0000	
GO:0004123	cystathionine gamma-lyase activity	2	0	0.04	1.0000	
GO:0004126	cytidine deaminase activity	3	0	0.06	1.0000	
GO:0004127	(d)CMP kinase activity	1	0	0.02	1.0000	
GO:0004134	4-alpha-glucanotransferase activity	1	0	0.02	1.0000	
GO:0004135	amylo-alpha-1,6-glucosidase activity	1	0	0.02	1.0000	
GO:0004139	deoxyribose-phosphate aldolase activity	1	0	0.02	1.0000	
GO:0004140	dephospho-CoA kinase activity	2	0	0.04	1.0000	
GO:0004143	ATP-dependent diacylglycerol kinase activity	5	0	0.11	1.0000	
GO:0004144	diacylglycerol O-acyltransferase activity	1	0	0.02	1.0000	
GO:0004146	dihydrofolate reductase activity	2	0	0.04	1.0000	
GO:0004148	dihydrolipoyl dehydrogenase activity	1	0	0.02	1.0000	
GO:0004149	dihydrolipoyllysine-residue succinyltransferase activity	1	0	0.02	1.0000	
GO:0004151	dihydroorotase activity	1	0	0.02	1.0000	
GO:0004152	dihydroorotate dehydrogenase activity	1	0	0.02	1.0000	
GO:0004163	diphosphomevalonate decarboxylase activity	1	0	0.02	1.0000	
GO:0004164	diphthine synthase activity	2	0	0.04	1.0000	
GO:0004165	delta(3)-delta(2)-enoyl-CoA isomerase activity	1	0	0.02	1.0000	
GO:0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity	4	0	0.09	1.0000	
GO:0004170	dUTP diphosphatase activity	1	0	0.02	1.0000	
GO:0004174	electron-transferring-flavoprotein dehydrogenase activity	1	0	0.02	1.0000	
GO:0004176	ATP-dependent peptidase activity	9	0	0.19	1.0000	
GO:0004177	aminopeptidase activity	38	0	0.82	1.0000	
GO:0004180	carboxypeptidase activity	51	0	1.1	1.0000	
GO:0004181	metallocarboxypeptidase activity	27	0	0.58	1.0000	
GO:0004185	serine-type carboxypeptidase activity	4	0	0.09	1.0000	
GO:0004197	cysteine-type endopeptidase activity	23	0	0.5	1.0000	
GO:0004198	calcium-dependent cysteine-type endopeptidase activity	8	0	0.17	1.0000	
GO:0004222	metalloendopeptidase activity	74	0	1.6	1.0000	
GO:0004239	initiator methionyl aminopeptidase activity	3	0	0.06	1.0000	
GO:0004298	threonine-type endopeptidase activity	4	0	0.09	1.0000	
GO:0004300	enoyl-CoA hydratase activity	1	0	0.02	1.0000	
GO:0004301	epoxide hydrolase activity	7	0	0.15	1.0000	
GO:0004303	estradiol 17-beta-dehydrogenase [NAD(P)+] activity	3	0	0.06	1.0000	
GO:0004306	ethanolamine-phosphate cytidylyltransferase activity	1	0	0.02	1.0000	
GO:0004312	fatty acid synthase activity	2	0	0.04	1.0000	
GO:0004313	[acyl-carrier-protein] S-acetyltransferase activity	2	0	0.04	1.0000	
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	5	0	0.11	1.0000	
GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	2	0	0.04	1.0000	
GO:0004322	ferroxidase activity	3	0	0.06	1.0000	
GO:0004325	ferrochelatase activity	1	0	0.02	1.0000	
GO:0004326	tetrahydrofolylpolyglutamate synthase activity	1	0	0.02	1.0000	
GO:0004329	formate-tetrahydrofolate ligase activity	1	0	0.02	1.0000	
GO:0004332	fructose-bisphosphate aldolase activity	1	0	0.02	1.0000	
GO:0004333	fumarate hydratase activity	1	0	0.02	1.0000	
GO:0004334	fumarylacetoacetase activity	1	0	0.02	1.0000	
GO:0004335	galactokinase activity	2	0	0.04	1.0000	
GO:0004341	gluconolactonase activity	3	0	0.06	1.0000	
GO:0004342	glucosamine-6-phosphate deaminase activity	1	0	0.02	1.0000	
GO:0004343	glucosamine 6-phosphate N-acetyltransferase activity	1	0	0.02	1.0000	
GO:0004345	glucose-6-phosphate dehydrogenase activity	1	0	0.02	1.0000	
GO:0004346	glucose-6-phosphatase activity	1	0	0.02	1.0000	
GO:0004347	glucose-6-phosphate isomerase activity	1	0	0.02	1.0000	
GO:0004348	glucosylceramidase activity	2	0	0.04	1.0000	
GO:0004349	glutamate 5-kinase activity	1	0	0.02	1.0000	
GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	1	0	0.02	1.0000	
GO:0004353	glutamate dehydrogenase [NAD(P)+] activity	1	0	0.02	1.0000	
GO:0004356	glutamine synthetase activity	2	0	0.04	1.0000	
GO:0004357	glutamate-cysteine ligase activity	1	0	0.02	1.0000	
GO:0004359	glutaminase activity	2	0	0.04	1.0000	
GO:0004360	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	1	0	0.02	1.0000	
GO:0004363	glutathione synthase activity	1	0	0.02	1.0000	
GO:0004364	glutathione transferase activity	4	0	0.09	1.0000	
GO:0004365	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	1	0	0.02	1.0000	
GO:0004368	glycerol-3-phosphate dehydrogenase (quinone) activity	1	0	0.02	1.0000	
GO:0004371	glycerone kinase activity	2	0	0.04	1.0000	
GO:0004372	glycine hydroxymethyltransferase activity	1	0	0.02	1.0000	
GO:0004373	alpha-1,4-glucan glucosyltransferase (UDP-glucose donor) activity	1	0	0.02	1.0000	
GO:0004375	glycine dehydrogenase (decarboxylating) activity	1	0	0.02	1.0000	
GO:0004376	glycolipid mannosyltransferase activity	4	0	0.09	1.0000	
GO:0004377	GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity	1	0	0.02	1.0000	
GO:0004378	GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity	1	0	0.02	1.0000	
GO:0004379	glycylpeptide N-tetradecanoyltransferase activity	1	0	0.02	1.0000	
GO:0004383	guanylate cyclase activity	9	0	0.19	1.0000	
GO:0004385	guanylate kinase activity	1	0	0.02	1.0000	
GO:0004392	heme oxygenase (decyclizing) activity	1	0	0.02	1.0000	
GO:0004396	hexokinase activity	1	0	0.02	1.0000	
GO:0004402	histone acetyltransferase activity	13	0	0.28	1.0000	
GO:0004407	histone deacetylase activity	5	0	0.11	1.0000	
GO:0004408	holocytochrome-c synthase activity	1	0	0.02	1.0000	
GO:0004411	homogentisate 1,2-dioxygenase activity	1	0	0.02	1.0000	
GO:0004415	hyalurononglucosaminidase activity	2	0	0.04	1.0000	
GO:0004416	hydroxyacylglutathione hydrolase activity	1	0	0.02	1.0000	
GO:0004418	hydroxymethylbilane synthase activity	2	0	0.04	1.0000	
GO:0004420	hydroxymethylglutaryl-CoA reductase (NADPH) activity	1	0	0.02	1.0000	
GO:0004421	hydroxymethylglutaryl-CoA synthase activity	1	0	0.02	1.0000	
GO:0004423	iduronate-2-sulfatase activity	1	0	0.02	1.0000	
GO:0004427	inorganic diphosphate phosphatase activity	1	0	0.02	1.0000	
GO:0004430	1-phosphatidylinositol 4-kinase activity	1	0	0.02	1.0000	
GO:0004435	phosphatidylinositol phospholipase C activity	4	0	0.09	1.0000	
GO:0004438	phosphatidylinositol-3-phosphate phosphatase activity	4	0	0.09	1.0000	
GO:0004445	inositol-polyphosphate 5-phosphatase activity	1	0	0.02	1.0000	
GO:0004448	isocitrate dehydrogenase [NAD(P)+] activity	2	0	0.04	1.0000	
GO:0004450	isocitrate dehydrogenase (NADP+) activity	2	0	0.04	1.0000	
GO:0004452	isopentenyl-diphosphate delta-isomerase activity	1	0	0.02	1.0000	
GO:0004454	ketohexokinase activity	1	0	0.02	1.0000	
GO:0004457	lactate dehydrogenase activity	1	0	0.02	1.0000	
GO:0004459	L-lactate dehydrogenase activity	1	0	0.02	1.0000	
GO:0004462	lactoylglutathione lyase activity	1	0	0.02	1.0000	
GO:0004463	leukotriene-A4 hydrolase activity	1	0	0.02	1.0000	
GO:0004467	long-chain fatty acid-CoA ligase activity	2	0	0.04	1.0000	
GO:0004470	malic enzyme activity	3	0	0.06	1.0000	
GO:0004474	malate synthase activity	1	0	0.02	1.0000	
GO:0004475	mannose-1-phosphate guanylyltransferase (GTP) activity	1	0	0.02	1.0000	
GO:0004476	mannose-6-phosphate isomerase activity	1	0	0.02	1.0000	
GO:0004478	methionine adenosyltransferase activity	1	0	0.02	1.0000	
GO:0004479	methionyl-tRNA formyltransferase activity	1	0	0.02	1.0000	
GO:0004482	mRNA 5'-cap (guanine-N7-)-methyltransferase activity	1	0	0.02	1.0000	
GO:0004483	mRNA (nucleoside-2'-O-)-methyltransferase activity	4	0	0.09	1.0000	
GO:0004484	mRNA guanylyltransferase activity	1	0	0.02	1.0000	
GO:0004486	methylenetetrahydrofolate dehydrogenase [NAD(P)+] activity	3	0	0.06	1.0000	
GO:0004488	methylenetetrahydrofolate dehydrogenase (NADP+) activity	3	0	0.06	1.0000	
GO:0004489	methylenetetrahydrofolate reductase (NAD(P)H) activity	1	0	0.02	1.0000	
GO:0004491	methylmalonate-semialdehyde dehydrogenase (acylating, NAD) activity	1	0	0.02	1.0000	
GO:0004496	mevalonate kinase activity	1	0	0.02	1.0000	
GO:0004499	N,N-dimethylaniline monooxygenase activity	5	0	0.11	1.0000	
GO:0004500	dopamine beta-monooxygenase activity	5	0	0.11	1.0000	
GO:0004503	tyrosinase activity	2	0	0.04	1.0000	
GO:0004505	phenylalanine 4-monooxygenase activity	1	0	0.02	1.0000	
GO:0004510	tryptophan 5-monooxygenase activity	1	0	0.02	1.0000	
GO:0004511	tyrosine 3-monooxygenase activity	1	0	0.02	1.0000	
GO:0004512	inositol-3-phosphate synthase activity	1	0	0.02	1.0000	
GO:0004515	nicotinate-nucleotide adenylyltransferase activity	1	0	0.02	1.0000	
GO:0004516	nicotinate phosphoribosyltransferase activity	1	0	0.02	1.0000	
GO:0004517	nitric-oxide synthase activity	1	0	0.02	1.0000	
GO:0004525	ribonuclease III activity	6	0	0.13	1.0000	
GO:0004526	ribonuclease P activity	1	0	0.02	1.0000	
GO:0004531	deoxyribonuclease II activity	1	0	0.02	1.0000	
GO:0004534	5'-3' RNA exonuclease activity	1	0	0.02	1.0000	
GO:0004549	tRNA-specific ribonuclease activity	3	0	0.06	1.0000	
GO:0004550	nucleoside diphosphate kinase activity	2	0	0.04	1.0000	
GO:0004555	alpha,alpha-trehalase activity	1	0	0.02	1.0000	
GO:0004556	alpha-amylase activity	10	0	0.22	1.0000	
GO:0004558	alpha-1,4-glucosidase activity	1	0	0.02	1.0000	
GO:0004559	alpha-mannosidase activity	8	0	0.17	1.0000	
GO:0004560	alpha-L-fucosidase activity	1	0	0.02	1.0000	
GO:0004565	beta-galactosidase activity	2	0	0.04	1.0000	
GO:0004567	beta-mannosidase activity	1	0	0.02	1.0000	
GO:0004568	chitinase activity	12	0	0.26	1.0000	
GO:0004571	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	4	0	0.09	1.0000	
GO:0004573	Glc3Man9GlcNAc2 oligosaccharide glucosidase activity	1	0	0.02	1.0000	
GO:0004576	oligosaccharyl transferase activity	2	0	0.04	1.0000	
GO:0004579	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	2	0	0.04	1.0000	
GO:0004582	dolichyl-phosphate beta-D-mannosyltransferase activity	1	0	0.02	1.0000	
GO:0004583	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity	1	0	0.02	1.0000	
GO:0004587	ornithine aminotransferase activity	2	0	0.04	1.0000	
GO:0004588	orotate phosphoribosyltransferase activity	1	0	0.02	1.0000	
GO:0004590	orotidine-5'-phosphate decarboxylase activity	1	0	0.02	1.0000	
GO:0004591	oxoglutarate dehydrogenase (succinyl-transferring) activity	2	0	0.04	1.0000	
GO:0004594	pantothenate kinase activity	2	0	0.04	1.0000	
GO:0004596	peptide alpha-N-acetyltransferase activity	4	0	0.09	1.0000	
GO:0004601	peroxidase activity	23	0	0.5	1.0000	
GO:0004602	glutathione peroxidase activity	5	0	0.11	1.0000	
GO:0004605	phosphatidate cytidylyltransferase activity	3	0	0.06	1.0000	
GO:0004609	phosphatidylserine decarboxylase activity	1	0	0.02	1.0000	
GO:0004610	phosphoacetylglucosamine mutase activity	1	0	0.02	1.0000	
GO:0004611	phosphoenolpyruvate carboxykinase activity	3	0	0.06	1.0000	
